,Title,Ingredients,Photo
400,Cookbook:Locrio (Dominican Chicken and Rice),"['¼ cup oil for frying', '1 tbsp sugar', '4 lbs (1.8 kg ) chicken , cut in pieces', '½ cup olives (pitted) or capers', '2 tbsp oil, for when rice is almost done', '½ cup finely diced celery', '½ cup finely diced onion', '2 cloves of garlic , chopped', '4 cups rice', '5¼ cups chicken stock or water', '¼ cup tomato paste', '1 tsp salt or to taste', '1 tsp thyme', '½ tsp oregano (optional)', '1 tsp ground black pepper']",https://en.wikibooks.org/wiki/Special:FilePath/Locrio_de_Pollo_%28Dominicano%29.jpg?width=1000
401,Cookbook:Lolly Cake,"['250 g (1 packet) malt biscuits', '1 pinch of cinnamon (optional)', '120 g (1.5 sticks) of butter', '200 g (½ can or 7 ounces ) condensed milk', '180 g (1 packet) Fruit Puffs', 'Shredded coconut']",https://en.wikibooks.org/wiki/Special:FilePath/Lolly_cake_%282792116118%29.jpg?width=1000
402,Cookbook:Lomo Saltado (Peruvian Steak Stir-fry),"['3 pounds (900 g ) beef tenderloin or other tender steak', '¼ cup red wine (e.g. Burgundy)', '2 tablespoons crushed garlic', '2 medium onions , cut in strips', '4 tomatoes , seeds removed, puréed in a blender', '5 potatoes peeled and cut into strips for frying', '1 yellow Peruvian Chili Pepper (aji), cut into thin strips', '1 tablespoon of vinegar', '2 tablespoons of soy sauce', 'Vegetable oil for frying', 'Salt', 'Pepper', 'Culantro or cilantro']",https://en.wikibooks.org/wiki/Special:FilePath/Lomo_saltado.JPG?width=1000
403,Cookbook:Loukoumas (Greek Donuts with Honey) II,"['4 teaspoons active dry yeast', '1½ cups warm water', '2 cups all-purpose flour', '1 scant teaspoon salt', 'Vegetable oil for frying', 'Honey (preferably thyme honey)', 'Cinnamon', 'Walnuts , crushed', 'Sesame seeds']",https://en.wikibooks.org/wiki/Special:FilePath/Loukoumades.jpg?width=1000
404,Cookbook:Luciabullar (Scandinavian Saffron Buns),"['2 packages (4½ tsp ) active dry yeast', '¼ cup lukewarm water', '½ tsp crushed (¼ tsp powdered) saffron threads', '¾ cup (180 ml ) half and half , lukewarm', '½ cup (120 g ) melted butter', '2 eggs , beaten', '¾ cup (180 g) white granulated sugar', '1 tsp salt', '4–5 cups sifted all-purpose flour', 'Raisins to decorate']",https://en.wikibooks.org/wiki/Special:FilePath/2005_baking_of_saffron_buns_04.jpg?width=1000
405,Cookbook:Lumpiang Shanghai (Filipino Pork Spring Rolls),"['½ kg ground pork', '1 medium-sized clove of garlic , minced', '1 carrot , shredded', '1 egg , beaten', 'Water', '1 pack lumpia or spring roll wrappers', 'Vegetable oil', '1 cup banana ketchup']",https://en.wikibooks.org/wiki/Special:FilePath/100Cuisine_of_Bulacan_06.jpg?width=1000
406,Cookbook:Macaroni and Cheese,[],https://en.wikibooks.org/wiki/Special:FilePath/Macaroni_and_cheese.jpg?width=1000
407,Cookbook:Machacado con Huevo (Eggs with Shredded Beef),"['1 tablespoon butter or margarine', '6 large eggs , lightly beaten', '2 cups shredded beef filling', '10 ea . 8- inch soft taco-size flour tortillas , warmed', '1 can (16 ounces ) refried beans , warmed', '2 cups (8 ounces) shredded cheddar or Monterey Jack Cheese', 'Salsa for accompaniment']",https://en.wikibooks.org/wiki/Special:FilePath/Machacado_con_huevo.jpg?width=1000
408,Cookbook:Madras Filter Coffee,"['¼ cup water', '½–2 tsp instant coffee with chicory root', '¾ cup milk', 'Sugar (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Indian_filter_coffee_in_Dabarah.jpg?width=1000
409,Cookbook:Maffé (West African Peanut Stew) II,"['4 tablespoons vegetable oil', '2 onions , neatly minced', '3 garlic cloves, neatly minced', '1½ teaspoons grated ginger', '2 cups crushed tomatoes', '4 chicken flavour bouillon cubes , crumbled', '1 cup peanut butter', '4 African eggplants, peeled and chopped', '2 sweet potatoes , peeled and chopped', '1 medium size green cabbage , washed and chopped', '4 medium size carrots , washed and diced', '3 medium size turnips , washed and chopped', '2 medium size habanero chile peppers', '15 medium size okra , washed, trimmed, and chopped', 'Salt to taste', 'Black pepper to taste', 'Chopped peanuts (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/African_Chicken_Peanut_Stew_%2837673757141%29.jpg?width=1000
410,Cookbook:Maffé (West African Peanut Stew) III,"['2 lbs stew beef', '½ cup peanut butter', '1 cup water', '1 teaspoon black pepper', '1 teaspoon salt', '2 tablespoons tomato paste', '1 onion', 'Garlic (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Maaf%C3%A9.jpg?width=1000
411,Cookbook:Mahshi (Egyptian Stuffed Vegetables),"['Assorted vegetables for stuffing, such as zucchini , eggplant , bell pepper , and tomato', '1 cup medium-grain rice', '½ cup tomato paste', '¼ cup olive oil', '¼ cup fresh parsley , finely chopped', '¼ cup fresh mint leaves , finely chopped', '2 cloves garlic , minced', '1 teaspoon ground cumin', '1 teaspoon ground coriander', 'Salt to taste', 'Black pepper to taste', 'Water, as needed']",https://en.wikibooks.org/wiki/Special:FilePath/Mahshi.jpg?width=1000
412,Cookbook:Maja Blanca (Coconut Milk Pudding),"['2 cups cornstarch', '4 cups coconut milk', '1 can (14 oz ) sweetened condensed milk', '1 can (13.5 oz) coconut cream', '¾ cup white granulated sugar', '1 cup corn kernels (optional)', '¼ cup toasted coconut flakes (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Majablanca.jpg?width=1000
413,Cookbook:Making Salads,[],https://en.wikibooks.org/wiki/Special:FilePath/5aday_salad.jpg?width=1000
414,Cookbook:Makizushi (Maki Roll),"['Prepared sushi rice', 'Fillings, as desired (this may consist of either raw/smoked salmon , tuna , etc or perhaps cucumber or avocado )', 'Nori sheets', 'Wasabi paste', 'Water', 'Sesame seeds , if making inside-out rolls with rice on outside (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Makizushi2.jpg?width=1000
415,Cookbook:Malawach (Flaky Flatbread),"['1 kg white all-purpose wheat flour', '½ cup white granulated sugar', '2 tsp dried yeast', '1 tbsp salt', '2–3 cups lukewarm water (or such as is sufficient for kneading dough)', 'Vegetable oil (sufficient for lining skillet)', '200 g melted butter or margarine']",https://en.wikibooks.org/wiki/Special:FilePath/Malawach.jpg?width=1000
416,Cookbook:Malpua (South Asian Sweet Pancake),"['1 litre milk', '¼ cup all-purpose flour', '¼ cup semolina flour', 'Ghee', 'Water']",https://en.wikibooks.org/wiki/Special:FilePath/Malpua.jpg?width=1000
417,Cookbook:Malvani Chicken Curry,"['8 green chillies , chopped', '2 tbsp ginger paste', '2 tbsp garlic paste', '800 g (1.8 lb / 8 ea.) medium-sized pieces of chicken', '2 tbsp oil', '1 fresh coconut , flesh grated', '4 onions , chopped', '1 tsp chilli powder', '½ tsp turmeric', '2 tsps garam masala', '2 tsps Malvani Special Masala', 'Salt to taste', 'Finely-chopped coriander leaves for garnishing']",https://en.wikibooks.org/wiki/Special:FilePath/Chickenmalvani.jpg?width=1000
418,Cookbook:Mango Avocado Salsa,"['¼ cup red onion , diced', '1 jalapeño pepper , seeded and minced', '1 small bunch of cilantro , chopped (about 1 cup, packed)', '3 Hass avocados , peeled, cored, and diced', '1 ripe mango , peeled, cored, and diced (about 1 cup)', 'Salt to taste', 'Pepper to taste', 'Juice of 1 lime']",https://en.wikibooks.org/wiki/Special:FilePath/Mango_Avocado_Salsa.jpg?width=1000
419,Cookbook:Mango Chutney (Chunky),"['6 firm under-ripe mangoes , cubed', '75 g raisins', '250 ml (1 cup ) cider vinegar', '200 g (1 cup) packed light brown sugar', '2 tbsp garlic , finely chopped', '1 ea. (½ cup) finely-chopped medium onion', '1½ tbsp fresh ginger , scraped and minced', '2 tsp salt', '¼ tsp cayenne pepper', '¼ tsp freshly ground black pepper']",https://en.wikibooks.org/wiki/Special:FilePath/Mango_Chutney.jpg?width=1000
420,Cookbook:Manhattan Clam Chowder I,"['15 ounces (425 g ) canned potatoes , or 2 small boiled potatoes', '28 ounces (794 g) canned tomatoes in juice, or 2 large tomatoes and tomato juice', '6.5 ounces (184 g) canned chopped clams , minimum', '2 stalks of celery']",https://en.wikibooks.org/wiki/Special:FilePath/ManhattanClamChowder.jpg?width=1000
421,Cookbook:Maple Butter Tart,"['2½ cups all-purpose flour', '1 tsp salt', '1 tbsp white sugar', '1 cup cold unsalted butter , cubed', '6–8 tbsp ice-cold water', '½ cup unsalted butter , softened', '1 cup light brown sugar , packed', '½ cup pure maple syrup', '2 ea . (110–125 g in-shell) standard eggs', '1 tsp pure vanilla extract', '1 tbsp white or apple cider vinegar', '½ cup chopped pecans , walnuts , hazelnuts , or butternuts', 'Pinch of salt']",https://en.wikibooks.org/wiki/Special:FilePath/Maple_Butter_Tart.png?width=1000
422,Cookbook:Mapo Tofu,"['1 onion , sliced', '1 small piece of ginger , minced (about 2 tsp )', '1–2 tsp crushed dried chile pepper', '200 g (7 oz ) minced beef , or pork', '4 cloves of garlic , minced', '500 g (1 lb ) silken tofu , cubed', '2 tbsp chili bean paste (la doubanjiang)', '1 tbsp Szechuan pepper , roasted and ground', '1 tbsp soy sauce', '1 tbsp rice wine', '3–4 green onions , cut into 2 cm (1 inch) pieces', '2–3 mushrooms (tree ears preferred; optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Mapo_tofu.JPG?width=1000
423,Cookbook:Marinara Sauce,"['6 tablespoons virgin olive oil', '225 grams (8 ounces ) Spanish onion , diced', '4 cloves garlic , thinly sliced', '2 teaspoons fresh thyme leaves (or ½ teaspoon dried)', '4 teaspoons fresh basil leaves (or 1 teaspoon dried)', '85 grams (3 ounces) red bell pepper , diced', '1.3 kilograms (1 pound and 14 ounces) skinless plum tomatoes , crushed by hand', '1 tablespoon sugar', 'Salt to taste']",https://en.wikibooks.org/wiki/Special:FilePath/Ravioli_Marinara.jpg?width=1000
424,Cookbook:Marzipan Cake,"['75 g butter', '125 g white granulated sugar', '1 packet vanilla sugar', '4 eggs', '100 g flour', '1 teaspoon baking powder', '100 g ground almonds', '3 tablespoons jam', 'a few drops almond flavor', '1 tablespoon white granulated sugar', '3 tablespoons water', '2 packets of no-cook pectin', '600 ml whipping cream', '75 g marzipan', '350 g marzipan', '50 g chopped almonds', '50 g powdered sugar', '200 ml whipping cream, whipped', 'starch-based creamer', '50 g whole milk chocolate couverture']",https://en.wikibooks.org/wiki/Special:FilePath/Marzipan_cake.jpg?width=1000
425,Cookbook:Masa (Hausa Rice Pancake),"['2 cups uncooked rice', '1 teaspoon yeast', '½ cup sugar', 'Salt', '1 teaspoon baking powder (optional)', 'Oil , for cooking']",https://en.wikibooks.org/wiki/Special:FilePath/Masa_%28Waina%29.jpg?width=1000
426,Cookbook:Masala Chai I,"['100 grams powdered ginger', '25 grams cloves', '100 grams whole black peppercorns', '60 grams whole cinnamon , broken small, or 40 grams ground cinnamon', '½ seed of nutmeg , crushed', '35 grams green cardamom pods', '½ cup water', '1 ½ teaspoon sugar', '¾ teaspoon dried tea leaves—to be traditional, a strong Indian tea such as an Assam is best.', '1 pinch of masala mixture', '½ cup milk']",https://en.wikibooks.org/wiki/Special:FilePath/Masala_Tea_and_South_Indian_Filter_Coffee.jpg?width=1000
427,Cookbook:Masyaura (Nepali Fermented Vegetable Balls),"['4 cups black lentil flour', '2 cups minced vegetables (e.g. taro , yam , colocasia leaf)']",https://en.wikibooks.org/wiki/Special:FilePath/Stir-frying_masauras.jpg?width=1000
428,Cookbook:Matar Paneer,"['6 tablespoons oil', '8 oz (200 g ) paneer , cut in 1” cubes', '1 teaspoon ginger-garlic paste', '1 cup chopped onions', '1 cup puréed tomatoes', '3 green chilies , seeded and finely chopped', '½ teaspoon cumin seeds', '¼ teaspoon turmeric powder', '½ teaspoon red chilli powder', '1 teaspoon coriander powder', 'Garam masala', '1 teaspoon salt', '½ cup peas', '¾ cup (200 ml ) water', '1 tablespoon chopped coriander']",https://en.wikibooks.org/wiki/Special:FilePath/Matar_Panir_mit_Chapati_-_Mutter_Paneer_with_chapati.jpg?width=1000
429,Cookbook:Mazagran (Algerian Iced Coffee),"['Ice cubes', '1 cup brewed black coffee', 'Freshly-squeezed lemon juice', 'Sugar or other sweetener', '1 lemon slice or wedge (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Caf%C3%A9_mazagran.jpg?width=1000
430,Cookbook:Mazorca Desgranada (Colombian Beef Salad),"['½ pound (250 g ) beef loin steak, cut into thin strips', 'Tartar sauce', 'Ground allspice', 'Ground pepper', 'Salt', 'Worcestershire sauce', '½ small ""Summer Crisp"" (Batavian) lettuce , thinly sliced', '¼ pound (125 g) shredded costeño or Monterey Jack cheese', '1 can (15 oz /425 g) whole kernel corn', 'Crushed potato chips (crisps)']",https://en.wikibooks.org/wiki/Special:FilePath/Mazorca_Desgranada.jpg?width=1000
431,User:Mcranepage/sandbox,[],https://en.wikibooks.org/wiki/Special:FilePath/Hamburger_sandwich.jpg?width=1000
432,Cookbook:Mead,"['1 cup room temperature sterilized fruit juice (optional)', ""1 packet of dry winemaker's yeast (Lalvin EC1118, K1V1116 or similar) as well as yeast nutrient"", '3 quarts water', '3 pounds (1 quart) honey', '1 pound raisins (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Met_Flasche_und_Glas.jpg?width=1000
433,Cookbook:Meat and Shrimp Potstickers,"['½ pound (about 250 g ) ground chicken or pork', '½ pound ground raw prawn or shrimp', '12 raw prawns/shrimp, chopped', '½ cup water chestnuts (fresh if possible) peeled and sliced', '1 tablespoon light soy sauce', '1 tablespoon sesame oil', '1 tablespoon salt', '1 pinch white pepper (optional)', '3 tablespoons green/spring onion , minced', '3 tablespoons fresh ginger , minced', '3 tablespoons cilantro , chopped', '1 package store-bought gyoza/wonton wrappers', 'Cornstarch', 'Vegetable oil']",https://en.wikibooks.org/wiki/Special:FilePath/Potstickers_RTE.jpg?width=1000
434,Cookbook:Meatballs (Vegetarian),"['1 large onion , chopped', '1 package (340 g ) Yves ""Veggie Ground Round"" ground beef substitute', '3 Tbsp hickory smoked barbecue sauce (recommended) OR barbecue sauce OR tomato sauce OR ketchup', '2 eggs', '3 Tbsp breadcrumbs', '⅛ tsp dried paprika', 'Low-sodium soy sauce to taste (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Vegetarian_Meatballs.jpg?width=1000
435,Cookbook:Mediterranean Grilled Tuna,"['4 ea . (600 g ) fresh tuna steaks', '4 spoons of extra-virgin olive oil', '2 spoons of balsamic vinegar', '1 lime , juiced', 'Fresh tarragon leaves', 'Salt', 'Pepper']",https://en.wikibooks.org/wiki/Special:FilePath/Tuna_steak.JPG?width=1000
436,Cookbook:Menudo (Mexican Tripe and Hominy Soup),"['4 dried Ancho chiles', '2 pork country ribs', '3 lb pigs feet ( patas )', '2 cans (16 oz ) white hominy , drained', '3–4 chiles de Arbol', '2½ lb honeycomb tripe', '2 tbsp Mexican oregano', '1 clove garlic', '2 bay leaves', '1 tbsp salt', '2 tbsp red pepper flakes (with the seeds)', '2 tbsp dried Mexican oregano', 'Lime', 'Corn tortillas', 'Diced white or green onion', 'Minced cilantro']",https://en.wikibooks.org/wiki/Special:FilePath/Menudo_soup_Ortegas_La_Jolla_20050220.jpg?width=1000
437,Cookbook:Meringue Cookies I,"['4 egg whites', '1 cup (250 ml ) superfine sugar , powdered sugar , or granulated sugar (ideally a mixture of 50% superfine and 50% powdered sugar)', '2 teaspoons lemon juice', '¼ teaspoon vanilla extract (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Meringues_9027.jpg?width=1000
438,Cookbook:Meringue Cookies with Chocolate Chips,"['⅛ tsp salt', '⅛ tsp cream of tartar', '2 egg whites', '¾ cup white granulated sugar', '1 tsp vanilla', '1 cup semi sweet chocolate chips']",https://en.wikibooks.org/wiki/Special:FilePath/Meringue_cookies.jpg?width=1000
439,Cookbook:Mint Tea,"['Dried or fresh mint leaves', 'Water']",https://en.wikibooks.org/wiki/Special:FilePath/Mint_tea_18_30_07_491000.jpeg?width=1000
440,Cookbook:Miso Soup,"['½ tsp sesame oil', '3 cups water', '2 tbsp miso', '2 green onions (optional), finely minced', '½ cake tofu (optional), cut into ½-inch cubes', '2–3 fresh mushrooms (optional), thinly sliced', '5–6 shrimp (optional), cubed or shredded', 'Some pieces of seaweed (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Miso_Soup_001.jpg?width=1000
441,Cookbook:Miyan Kuka (Baobab Leaf Soup),"['2 large dried catfish', '1 large dawa dawa lump', '2 handfuls ground crayfish', 'Atarugu ( habanero pepper)', '1 kg cow rib', '2 large stock cube', 'Salt , to taste', '1 onion , cut in chunks', '3 tablespoons kuka ( baobab leaf) powder', '2 cooking spoons palm oil']",https://en.wikibooks.org/wiki/Special:FilePath/Miyan_kuka_02.jpg?width=1000
442,Cookbook:Miyan Taushe (Hausa Pumpkin Soup),"['500 g beef or goat meat', '1 medium onion , chopped', '2–3 seasoning cubes', 'Salt (to taste)', 'Water (as needed)', '2 cups peeled and chunked pumpkin', '2 tablespoons groundnut paste (optional)', '1 tablespoon fermented locust beans ( daddawa )', '2–3 tablespoons palm oil or groundnut oil', '1–2 teaspoons ground chile pepper (to taste)', '1–2 pieces dried or smoked fish (optional)', '1 cup chopped spinach , ugu leaf, or yakuwa leaf (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Miyan_taushe_03.jpg?width=1000
443,User:Moby-Dick4000/recipe summary box,[],https://en.wikibooks.org/wiki/Special:FilePath/Gambas_al_ajillo.jpg?width=1000
444,Cookbook:Moin Moin (Nigerian Bean Pudding),"['About 2 milk tins of black-eyed peas , or other beans', 'Water', 'Bell peppers , diced', 'Scotch bonnet Chile peppers , diced', 'Onion , diced', 'About 2–3 tbsp palm or vegetable oil', 'Salt to taste', 'Seasoning cubes to taste', 'Hard-boiled eggs (optional), cut in quarters', 'Dried or fresh fish (optional)', 'Beef (optional), in chunks or minced', 'Liver (optional)']",https://en.wikibooks.org/wiki/Special:FilePath/Moin_Moin.jpg?width=1000
445,Cookbook:Molasses Cookies,"['½ tablespoon vinegar', '½ cup milk (minus ½ tablespoon for the vinegar)', '½ cup sugar', '½ cup (8 tablespoons) shortening', '1 egg', '1 cup molasses', '4 cups flour', '2 teaspoon baking soda', '¼ teaspoon cinnamon', '¼ teaspoon ginger', 'Toppings ( walnuts , raisins , etc.)']",https://en.wikibooks.org/wiki/Special:FilePath/Molasses-Cookies-2006March09.JPG?width=1000
